Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
0019184;COMEDOR EINAR CAOBA SILLAS MIEL 4P;C.MIEL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CLA - CLÁSICO;001 - LINEA;COMEDOR EINAR;75;120;90;madera laminada;mate;XC0119:00011:;MIEL;4 Puestos
0019522;COMEDOR ENZO 4P MADERA VINO GRIS 3C;;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;003 - NOVEDAD;COMEDOR ENZO;75;120;120;madera laminada;mate;XC0127::;GRIS;4 Puestos
0019526;COMEDOR ESIKOL 4P MADERA VINO GRIS 2C;;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;003 - NOVEDAD;COMEDOR ESIKOL;74;120;80;Vidrio;brillante;XC0128::;MADERA;4 Puestos
0019188;COMEDOR ESTHER CAOBA 4P;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CLA - CLÁSICO;001 - LINEA;COMEDOR ESTHER;75;120;90;madera laminada;mate;XC0120:00002:;WENGUE;4 Puestos
0019178;COMEDOR ESTHER CAOBA 6P;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CLA - CLÁSICO;001 - LINEA;COMEDOR ESTHER;75;170;70;madera laminada;mate;XC0118:00002:;WENGUE;6 Puestos
0019439;COMEDOR MAKENZIE 4P CRISTAL GR/BG 2C;C.GRI/BEI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;003 - NOVEDAD;COMEDOR MAKENZIE;75;120;90;Vidrio;brillante;XC0037:00096:;GRIS;4 Puestos
0019442;COMEDOR MAKENZIE 6P CRISTAL GR/BG 2C;C.GRI/BEI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;003 - NOVEDAD;COMEDOR MAKENZIE;75;130;70;Vidrio;brillante;XC0038:00096:;GRIS;6 Puestos
0019452;COMEDOR MAKO 4P CRISTAL AZ/NG 3C;C.AZU/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;003 - NOVEDAD;COMEDOR MAKO ;73;120;70;Vidrio;brillante;XC0125:00117:;AZUL/NEGRO;4 Puestos
0018146;COMEDOR MARVEN 4P SILLAS NG/BG 3C;C.NEG/BEI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR MARVEN;76;90;90;Vidrio;brillante;XA0679:00109:;NEGRO/BEIGE;4 Puestos
0019048;COMEDOR MARVEN 4P SILLAS NG/BG 4C;C.NEG/BEI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;001 - LINEA;SET COMEDOR MARVEN;76;90;90;metal + vidrio;brillante;XA0679-1:00109:;NEGRO/BEIGE;4 Puestos
0018143;COMEDOR MARVIEN 2 SILLAS BL/BG 3C;C.BLA/BEI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR MARVIEN;75;60;60;Vidrio;brillante;XA0678:00183:;BLANCO/BEIGE;4 Puestos
0017756;COMEDOR MATIE 6P CHE 2C;C.CHERRY ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR MATIE;75;130;70;Vidrio;brillante;XY0846:00004:;CHERRY;6 Puestos
0018139;COMEDOR MEADOW 120X70 4P AZ/NG 3C;C.AZU/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR MEADOW;75;120;70;Vidrio;brillante;XA0677:00117:;AZUL/NEGRO;4 Puestos
0017923;COMEDOR MIJAL 4 PTOS;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR MIJAL;75;120;70;Vidrio;brillante;XY0850:00026:;CRISTAL;4 Puestos
0015197;COMEDOR MORTON 130X80X75 4P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;COMEDOR MORTON;75;100;80;madera laminada;mate;XA0247:00005:;NEGRO;4 Puestos
0015202;COMEDOR MORTON 160X90X75 6P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CON - CONTEMPORÁNEO;001 - LINEA;COMEDOR MORTON;75;160;80;madera laminada;mate;XA0248:00005:;NEGRO;6 Puestos
0012823;COMEDOR RANJITA 120X70 4P BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR RANJITA;75;100;80;Vidrio;brillante;XA0150:00001:;BLANCO;4 Puestos
0016917;COMEDOR RANJITA 150X90 6P RJ/NG 2C;C.ROJ/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR RANJITA;75;150;90;Vidrio;brillante;XA0378:00013:;ROJO;6 Puestos
0006168;COMEDOR RANJITA 4P NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR RANJITA;75;100;80;metal + vidrio;brillante;XZ0526:00005:;NEGRO;4 Puestos
0004984;COMEDOR RANJITA 6P BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR RANJITA;75;150;90;Vidrio;brillante;XZ0737:00001:;BLANCO;6 Puestos
0004706;COMEDOR RANJITA CRISTAL 6P NG 2C;C.CRI/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR RANJITA;75;150;90;metal + vidrio;brillante;XY0864:00044:;CRISTAL/NEGRO;6 Puestos
0016957;COMEDOR RUDY CRISTAL 4P GR/NG 3C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;001 - LINEA;SET COMEDOR RUDY;75;120;70;Vidrio;brillante;XA0416:00040:;GRIS;4 Puestos
0017925;COMEDOR RUDY CRISTAL 6P GR/NG 3C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR RUDY;75;150;70;Vidrio;brillante;XA0670:00040:;GRIS;6 Puestos
0011123;COMEDOR SAMUEL 150X90 6P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;COMEDOR SAMUEL;75;150;70;Vidrio;brillante;XZ0986:00005:;NEGRO;6 Puestos
0011127;COMEDOR SAMUEL 150X90 6P RJ 3C;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;COMEDOR SAMUEL;75;150;70;Vidrio;brillante;XZ0987:00024:;ROJO;6 Puestos
0011131;COMEDOR SAMUEL 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR SAMUEL;75;120;70;Vidrio;brillante;XZ0988:00005:;NEGRO;4 Puestos
0015250;COMEDOR WADANHILL REDONDO 4P AM 2C;C.AMARIL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR WADANHILL;75;100;100;Vidrio;brillante;XA0170:00108:;AMARILLO;4 Puestos
0015251;COMEDOR WADANHILL REDONDO 4P NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;001 - LINEA;SET COMEDOR WADANHILL;75;100;100;Vidrio;brillante;XA0171:00005:;NEGRO;4 Puestos
0004697;COMEDOR WAGNER 120X70 4P BL 3C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WAGNER;75;120;70;Vidrio;brillante;XZ0489:00001:;BLANCO;4 Puestos
0004655;COMEDOR WAGNER 4P CF 3C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR WAGNER;75;120;70;Vidrio;brillante;XZ0488:00009:;CAFE;4 Puestos
0000213;COMEDOR WAGNER 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR WAGNER;75;120;70;metal + vidrio;brillante;XZ0084:00005:;NEGRO;4 Puestos
0017220;COMEDOR WAGNER 6P BL 3C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR WAGNER;75;150;70;Vidrio;brillante;XA0519:00001:;BLANCO;6 Puestos
0017224;COMEDOR WAGNER 6P CF 3C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR WAGNER;75;150;70;Vidrio;brillante;XA0520:00009:;CAFE;6 Puestos
0017216;COMEDOR WAGNER 6P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR WAGNER;75;150;70;Vidrio;brillante;XA0518:00005:;NEGRO;6 Puestos
0015257;COMEDOR WAKEFIELD 120X70 4P NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR WAKEFIELD;75;120;70;Vidrio;brillante;XA0179:00005:;NEGRO;4 Puestos
0018264;COMEDOR WALDHURGA 6P CRIS SILLA AZ 4C;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR WALDHURGA;75;150;70;Vidrio;brillante;XA0708:00046:;AZUL;6 Puestos
0018537;COMEDOR WALERAN CRIS 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WALERAN;75;120;70;metal + vidrio;brillante;XA0737:00005:;NEGRO;4 Puestos
0018429;COMEDOR WARATA 4P GR 3C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR WARATA;75;120;70;madera laminada;mate;XA0719:00029:;GRIS;4 Puestos
0018433;COMEDOR WARATA 6P GR 3C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CON - CONTEMPORÁNEO;001 - LINEA;SET COMEDOR WARATA;75;150;80;Chapilla Laminada;Mate;XA0720:00029:;GRIS;6 Puestos
0016296;COMEDOR WARMUND 4P BL 4C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WARMUND;75;120;80;Vidrio;brillante;XZ0912-1:00001:;BLANCO;4 Puestos
0001618;COMEDOR WARMUND 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR WARMUND;75;120;80;Vidrio;brillante;XZ0725:00005:;NEGRO;4 Puestos
0016311;COMEDOR WARMUND 4P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WARMUND;75;120;80;Vidrio;brillante;XZ0725-1:00005:;NEGRO;4 Puestos
0016301;COMEDOR WARMUND 6P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR WARMUND;75;150;80;Vidrio;brillante;XZ0913-1:00005:;NEGRO;6 Puestos
0015181;COMEDOR WATEEB CRISTAL 110X170 6P NG 2C;C.CRI/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR WATEEB;75;150;80;Vidrio;brillante;XA0224:00044:;CRISTAL/NEGRO;6 Puestos
0015154;COMEDOR WAYNA 120X70 4P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR WAYNA;76;120;70;metal + vidrio;brillante;XA0237:00005:;NEGRO;4 Puestos
0015144;COMEDOR WAYNA 140X80 6P NG 4C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR WAYNA;75;150;80;Vidrio;brillante;XA0236:00005:;NEGRO;6 Puestos
0016979;COMEDOR WEANER CRISTAL 120X70 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;SET COMEDOR WEANER;76;120;70;Vidrio;brillante;XA0405:00005:;NEGRO;4 Puestos
0016975;COMEDOR WEANER CRISTAL 150*90 6P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;SET COMEDOR WEANER;76;150;90;Vidrio;brillante;XA0404:00005:;NEGRO;6 Puestos
0017527;COMEDOR WEBER 120*70 4P GR/NG 2C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR WEBER;75;120;70;metal + vidrio;brillante;XA0533:00040:;GRIS;4 Puestos
0017530;COMEDOR WEBER 140*80 6P GR/NG 2C;C.NEG/GRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SET COMEDOR WEBER;75;140;80;metal + vidrio;brillante;XA0534:00040:;GRIS;6 Puestos
0017620;COMEDOR WIDIAD 120X70 4P CF/NG 3C;C.CAF/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;COMEDOR WIDIAD;75;120;70;MDF;mate;XA0539:00061:;CAFE/NEGRO;4 Puestos
0017534;COMEDOR WIDIAD 140*80 6P CF/NG 3C;C.CAF/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;COMEDOR WIDIAD;75;140;80;madera laminada;mate;XA0538:00061:;CAFE/NEGRO;6 Puestos
0019100;COMEDOR WYLIE 4P BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CON - CONTEMPORÁNEO;001 - LINEA;COMEDOR WYLIE;74;120;80;MDF;Mate;XC0031:00001:;BLANCO;4 Puestos
0000702;CONJUNTO TERRAZA RATTAN 2 SILLA CF/BL 2C;C.CAF/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;COMEDOR RATTAN;74;120;80;plastico;textura suave;XZ0137:00043:;CAFE/BLANCO;4 Puestos
0019435;CONSOLA  ESTORIL RA02 NGL/BL;C.NGL/BL ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CONSOLA ESTORIL;76;90;36;madera laminada;mate;BR0032:00198:;NOGAL;No Aplica
0011394;CONSOLA AVATAR 1*40*75 CRISTAL NG 2C;C.C/TE/NE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA AVATAR;80;100;40;Vidrio;brillante;XZ0927:00136:;CRISTAL/NEGRO;No Aplica
0011405;CONSOLA AVATAR 1X40X75 CRISTAL BL 2C;C.C/TE/BL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA AVATAR;80;100;40;Vidrio;brillante;XZ0929:00138:;CRISTAL/BLANCO;No Aplica
0011395;CONSOLA AVATAR 1X40X75 CRISTAL GR 2C;C.C/TE/GR;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA AVATAR;80;100;40;Vidrio;brillante;XZ0928:00137:;CRISTAL/GRIS;No Aplica
0011408;CONSOLA AVATAR 1X40X75 CRISTAL RJ 2C;C.C/TE/RO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA AVATAR;80;100;40;Vidrio;brillante;XZ0930:00139:;CRISTAL/ROJO;No Aplica
0000274;CONSOLA DIVO 120X45 WG 2C;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLO DIVO;80;100;40;Vidrio;brillante;XZ0103:00002:;WENGUE;No Aplica
0000268;CONSOLA ESTEFANIA ACERO 2C;C.ACERO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA ESTEFANIA;75;90;30;Vidrio;brillante;XZ0529:00007:;ACERO;No Aplica
0007238;CONSOLA GEMA NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA GEMA;110;110;50;Vidrio;brillante;XZ0902:00005:;NEGRO;No Aplica
0008255;CONSOLA JAI 2 PUFF 120X50X80 NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA JAI 2 PUFF;80;120;50;Vidrio;brillante;XZ0903:00005:;NEGRO;No Aplica
0007369;CONSOLA JAIM CRISTAL DOBLADO NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA JAIM;79;120;50;Vidrio;brillante;XZ0905:00005:;NEGRO;No Aplica
0005660;CONSOLA KETCH 120X50 CF 2C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA KETCH;80;100;40;Vidrio;brillante;XZ0074:00009:;CAFE;No Aplica
0000262;CONSOLA LACEY NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA LACEY;80; ;40;Vidrio;brillante;XZ0106:00005:;NEGRO;No Aplica
0016948;CONSOLA RINA CRISTAL TEMPLADO 10MM 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA RINA;40;35;70;Vidrio;brillante;XA0413:00026:;CRISTAL;No Aplica
0004807;CONSOLA SAMYE BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA SAMYE;70;110;40;Vidrio;brillante;XY0786:00001:;BLANCO;No Aplica
0000265;CONSOLA SAMYE NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA SAMYE;80;100;40;Vidrio;brillante;XY0785:00005:;NEGRO;No Aplica
0018426;CONSOLA WARATA 110X45X74 GR 2C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA WARATA;110;74;45;MDF;mate;XA0718:00029:;GRIS;No Aplica
0017619;CONSOLA WEBER CRISTAL 120X45 BE;C.BEI/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;CON - CONTEMPORÁNEO;001 - LINEA;CONSOLA WEBER;100;120;45;Vidrio;brillante;XA0537:00065:;BEIGE/NEGRO;No Aplica
0001489;CONSOLA WELLER 2C;C.NATURAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA WELLER;82;120;50;Vidrio;brillante;XZ0444:00006:;CRISTAL;No Aplica
0001628;CONSOLA WENONA NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;CONSOLA WENONA;100;75;40;Vidrio;brillante;XZ0722:00005:;NEGRO;No Aplica
0019202;ESCRITORIO ACRE (1C) ROVERE/BL ERB 2689;C.BLANCO ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO ACRE;70;120;50;madera laminada;mate;D00118:00001:;BLANCO;No Aplica
0019428;ESCRITORIO ALMADA MC04 BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P006 - ESTUDIO;ESCR - ESCRITORIOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;ESCRITORIO ALMADA;76;120;45;madera laminada;mate;BR0025:00001:;BLANCO;No Aplica
0019427;ESCRITORIO ALMADA MC04 GRF;C.GRAF   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO ALMADA;76;120;45;madera laminada;mate;BR0024:00197:;GRAFITO;No Aplica
0019204;ESCRITORIO ATLANTER (1C) OL/MRF ELV 1463;MARFIL   ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;CLA - CLÁSICO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00120:00032:;MARFIL;No Aplica
0019205;ESCRITORIO ATLANTER (1C) WG/NG ELW1828;C.WENGUE ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00121:00021:;WENGUE;No Aplica
0019209;ESCRITORIO ATLANTER+BIBLIOT WG CLW 1820;C.WENGUE ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00125:00021:;WENGUE;No Aplica
0019276;ESCRITORIO CARENZA BG/BL 100X50X76;C.BEI/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P006 - ESTUDIO;ESCR - ESCRITORIOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;ESCRITORIO CARENZA;76;100;50;Chapilla Laminada;Mate;XC0029:00141:;BEIGE/BLANCO;No Aplica
0019275;ESCRITORIO EN L CARALA NG/PL;C.NEG/PLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO CARALA;74;147;113;Chapilla Laminada;Mate;XC0028:00027:;NEGRO/PLATA;No Aplica
